Molecule Name,∆LFQ,Std. Dev.,P-Value,Molecule Type
PIH1 (YHR034c),0.0413916,0.102798,0.800225687,PROTEIN
Unidentified metabolite. RT 15.2862 (R),0.0505713,0.259598,0.800858889,METABOLITE
TUB2 (YFL037w),-0.0283315,0.159713,0.802112112,PROTEIN
L-Threonine,-0.170309,0.798504,0.802376909,METABOLITE
LAP3-2 (YNL239W),-0.0311724,0.199139,0.803658652,PROTEIN
TFC1 (YBR123c),0.0745828,0.388989,0.804158295,PROTEIN
Leucine,0.0520327,0.158593,0.804461942,METABOLITE
TIF3 (YPR163c),-0.0244166,0.114214,0.804526074,PROTEIN
AMD1 (YML035c),0.0238847,0.119715,0.804640043,PROTEIN
SAP185 (YJL098w),0.0358012,0.153533,0.804655926,PROTEIN
YCR043C (YCR043c),-0.0902105,0.45134,0.804698284,PROTEIN
RTS1 (YOR014w),-0.0644855,0.399777,0.80569107,PROTEIN
SRC1 (YML034w1),-0.0826648,0.544923,0.805973114,PROTEIN
RPL26B (YGR034W),0.0269763,0.164966,0.806518405,PROTEIN
Methionine,-0.0296134,0.110211,0.806744512,METABOLITE
YKL077W (YKL077w),0.0520105,0.222935,0.807438709,PROTEIN
VPS28 (YPL065w),-0.0401898,0.21158,0.807613611,PROTEIN
CYB5 (YNL111c),0.0782412,0.201164,0.808238708,PROTEIN
Unidentified metabolite. RT 14.8201 (F),0.0335288,0.130795,0.808259257,METABOLITE
MNN9 (YPL050C),-0.0192766,0.0302603,0.808749501,PROTEIN
PIS1 (YPR113w),0.0350199,0.20668,0.81012592,PROTEIN
THO1 (YER063w),-0.0507359,0.20612,0.810350527,PROTEIN
SHO1 (YER118c),0.0814378,0.394014,0.810356831,PROTEIN
MTF1 (YMR228W),-0.104737,0.690107,0.81050372,PROTEIN
VMA8 (YEL051w),-0.0360376,0.170915,0.810576053,PROTEIN
SEC7 (YDR170c),-0.0154345,0.0680679,0.811031431,PROTEIN
PKH2 (YOL100w),0.0982596,0.581722,0.811087076,PROTEIN
GRC3 (YLL035w),-0.0694541,0.380825,0.811215031,PROTEIN
Unidentified metabolite. RT 16.4685 (F),-0.0240231,0.121277,0.812173931,METABOLITE
SPE4 (YLR146c),0.0676437,0.262789,0.812316741,PROTEIN
VTI1 (YMR197C),-0.0356128,0.219289,0.812325844,PROTEIN
MBF1 (YOR298c-a),0.0394217,0.14708,0.812516755,PROTEIN
YNL181W (YNL181w),0.0721602,0.41479,0.813896938,PROTEIN
YLR287C (YLR287c),-0.0396909,0.259722,0.814218012,PROTEIN
PI(16:0/16:1),-0.064661,0.126213,0.814894223,LIPID
DAS2 (YDR020c),0.206002,0.965269,0.815114124,PROTEIN
DBP7 (YKR024c),-0.0248167,0.154801,0.816320522,PROTEIN
FRE1 (YLR214w),0.0237227,0.104971,0.816494523,PROTEIN
RAD50 (YNL250w),0.0721529,0.320456,0.817012164,PROTEIN
CLA4 (YNL298w),0.071043,0.337285,0.819157325,PROTEIN
ILV6 (YCL009c),-0.0393517,0.0657026,0.820904243,PROTEIN
RFC4 (YOL094c),-0.0121793,0.0442634,0.822001493,PROTEIN
SUP45 (YBR143C),-0.016234,0.110344,0.822040704,PROTEIN
ADP1 (YCR011c),-0.0418527,0.252405,0.822093017,PROTEIN
VMS1 (YDR049w),0.0193684,0.113822,0.822544814,PROTEIN
FRQ1 (YDR373W),-0.091114,0.423375,0.82259283,PROTEIN
RBG2 (YGR173w),-0.0329727,0.178781,0.822684587,PROTEIN
YSP2 (YDR326c),-0.0512764,0.189279,0.823662687,PROTEIN
Unidentified metabolite. RT 18.1647 (R),-0.084278,0.46473,0.824906045,METABOLITE
NAT3 (YPR131c),0.107072,0.278244,0.825257507,PROTEIN
Unidentified metabolite. RT 18.1841 (R),-0.0563439,0.291438,0.825382188,METABOLITE
VID27 (YNL212w),-0.0395877,0.202506,0.826127166,PROTEIN
STB1 (YNL309w),-0.0765555,0.143787,0.826550522,PROTEIN
RPL37A (YLR185W),0.08124,0.548002,0.826604096,PROTEIN
POL31 (YJR006w),0.0374258,0.182459,0.827220218,PROTEIN
OTU2 (YHL013c),-0.0180284,0.0967599,0.827566529,PROTEIN
SEC39 (YLR440c),0.0692253,0.209649,0.828197304,PROTEIN
Unidentified metabolite. RT 18.4496 (R),-0.0359411,0.173279,0.828465004,METABOLITE
RPC82 (YPR190c),-0.0242869,0.078323,0.829103444,PROTEIN
NUP2 (YLR335w),-0.0251181,0.188201,0.829177905,PROTEIN
POM34 (YLR018c),0.0295143,0.166638,0.82956918,PROTEIN
SOL2 (YCR073w-a),0.0368891,0.272736,0.82968596,PROTEIN
MXR1 (YER042w),-0.0373009,0.238924,0.830379552,PROTEIN
NUP57 (YGR119c),0.0401737,0.28361,0.832279585,PROTEIN
OXP1 (YKL215c),0.0192155,0.108068,0.832621452,PROTEIN
IPI3 (YNL182c),-0.0240039,0.112752,0.833341841,PROTEIN
VBA4 (YDR119w),-0.0458741,0.0698685,0.833665657,PROTEIN
MRPS17 (YMR188c),-0.033932,0.201215,0.83367738,PROTEIN
SAY1 (YGR263c),-0.383968,2.10444,0.834200021,PROTEIN
CDP-DAG(18:1/16:1),0.271299,1.04697,0.834217609,LIPID
PDC1 (YLR044C),0.0109471,0.078133,0.835417029,PROTEIN
TBF1 (YPL128c),0.0357933,0.279691,0.835500481,PROTEIN
MUK1 (YPL070w),0.1623,0.590811,0.835875158,PROTEIN
ALG5 (YPL227c),-0.0284819,0.214918,0.836311628,PROTEIN
BNA7 (YDR428c),-0.0193079,0.14736,0.836711849,PROTEIN
HER1 (YOR227w),0.160752,0.732666,0.836910652,PROTEIN
OST6 (YML019w),-0.100084,0.734982,0.836993031,PROTEIN
NCB2 (YDR397c),-0.036061,0.183369,0.837558506,PROTEIN
SNF4 (YGL115w),-0.0265457,0.185993,0.838323862,PROTEIN
ORC4 (YPR162c),-0.068113,0.447209,0.839389887,PROTEIN
Unidentified metabolite. RT 24.3742 (F),-0.0534895,0.398216,0.839433612,METABOLITE
CTI6 (YPL181w),-0.0377401,0.172271,0.839843519,PROTEIN
ATP1 (YBL099W),-0.0162611,0.128308,0.840188989,PROTEIN
NGL2 (YMR285c),-0.0432148,0.298532,0.840457215,PROTEIN
CDC50 (YCR094w),-0.0893897,0.313845,0.840494212,PROTEIN
CYR1 (YJL005w),0.0461313,0.23924,0.840627746,PROTEIN
SHM1 (YBR263w),0.0371464,0.16625,0.841813753,PROTEIN
GLO3 (YER122c),-0.0171923,0.135966,0.841883183,PROTEIN
RAV1 (YJR033c),-0.0369081,0.293812,0.843896257,PROTEIN
COQ8 (YGL119w),-0.0988539,0.374305,0.843910704,PROTEIN
Unidentified metabolite. RT 11.1435 (F),0.0868327,0.530409,0.844397343,METABOLITE
CSE1 (YGL238w),-0.0164909,0.0932585,0.845188725,PROTEIN
RPL40B;RPL40A;UBI4 (YKR094C;YIL148W;YLL039C),-0.178568,1.46974,0.845773649,PROTEIN
PRP28 (YDR243c),-0.0513164,0.0681724,0.84620804,PROTEIN
PDR1 (YGL013C),-0.0282057,0.210339,0.847667119,PROTEIN
GCD6 (YDR211w),-0.0182498,0.0919284,0.847991168,PROTEIN
PMT3 (YOR321W),0.0984373,0.10327,0.8499433,PROTEIN
MAK3 (YPR051w),-0.0261238,0.162945,0.850255786,PROTEIN
NUC1 (YJL208c),-0.0715352,0.454913,0.850684034,PROTEIN
Unidentified metabolite. RT 16.1415 (R),-0.0562149,0.35942,0.851405613,METABOLITE
FET3 (YMR058w),0.0244869,0.0884399,0.85176048,PROTEIN
Unidentified metabolite. RT 13.7141 (F),-0.0401772,0.223456,0.851901647,METABOLITE
IOC2 (YLR095c),-0.0228423,0.0591012,0.852209549,PROTEIN
Unidentified metabolite. RT 19.6854 (F),0.036065,0.074477,0.852760989,METABOLITE
CUE4 (YML101c),0.0535842,0.307811,0.853102367,PROTEIN
SPT7 (YBR081c),0.0542412,0.229418,0.854346513,PROTEIN
TAH11 (YJR046w),0.0558343,0.315807,0.854670585,PROTEIN
STE11 (YLR362W),0.0266131,0.232799,0.854890556,PROTEIN
ISN1 (YOR155c),0.0501893,0.339279,0.855069922,PROTEIN
PRP4 (YPR178w),0.0852061,0.331373,0.855532787,PROTEIN
BOS1 (YLR078c),0.0383538,0.212909,0.855942838,PROTEIN
GIS1 (YDR096w),0.0833576,0.623569,0.856458478,PROTEIN
Uridine,-0.0248134,0.172423,0.857634641,METABOLITE
SLG1 (YOR008c),0.0457749,0.132398,0.858328084,PROTEIN
RCL1 (YOL010w),-0.0219382,0.164869,0.860180896,PROTEIN
p-aminobenzoic acid (PABA),-0.0332105,0.209141,0.860569764,METABOLITE
Xanthine,0.0179313,0.116303,0.861399479,METABOLITE
PC(18:1/16:1),0.0159168,0.114261,0.861637516,LIPID
POL32 (YJR043c),-0.14196,0.666802,0.861904422,PROTEIN
MIG1 (YGL035c),-0.022425,0.170631,0.861906168,PROTEIN
YGR026W (YGR026w),0.0305751,0.0361099,0.862560478,PROTEIN
HPR1 (YDR138w),-0.0355895,0.31759,0.862693801,PROTEIN
TUP1 (YCR084c),0.0174361,0.153299,0.863024729,PROTEIN
SAD1 (YFR005c),-0.141798,0.937212,0.864721981,PROTEIN
NUP1 (YOR098c),0.0150093,0.0621883,0.866126645,PROTEIN
Tyrosine (3TMS),-0.0110907,0.0749058,0.866222956,METABOLITE
BOI2 (YER114c),0.0207559,0.0854892,0.866848388,PROTEIN
SPC98 (YNL126w),0.0463787,0.418225,0.866922308,PROTEIN
RPA12 (YJR063w),0.0349634,0.251049,0.867634033,PROTEIN
VPS35 (YJL154c),-0.0266235,0.251658,0.867801274,PROTEIN
RAD3 (YER171w),-0.0718896,0.637037,0.867919064,PROTEIN
MET7 (YOR241w),0.0285253,0.220506,0.867955518,PROTEIN
ZIM17 (YNL310C),-0.0293328,0.283354,0.868045634,PROTEIN
SNF1 (YDR477w),0.0176128,0.113156,0.868380581,PROTEIN
RRP7 (YCL031c),0.024257,0.174021,0.868571337,PROTEIN
YMR310C (YMR310c),-0.0294376,0.103572,0.869104652,PROTEIN
XKS1 (YGR194c),-0.100942,0.144809,0.869427176,PROTEIN
SLA2 (YNL243W),0.0086094,0.0789253,0.869827615,PROTEIN
MED6 (YHR058c),-0.021964,0.0631308,0.870981169,PROTEIN
MGR3 (YMR115w),0.103466,0.761802,0.870991533,PROTEIN
MCM2 (YBL023c),0.0201488,0.192019,0.87148987,PROTEIN
2-Aminoadipic acid,-0.0113535,0.0327624,0.871702484,METABOLITE
FRS2 (YFL022C),0.00669128,0.028493,0.872188066,PROTEIN
ADR1 (YDR216w),-0.234823,1.54739,0.872196176,PROTEIN
CTF8 (YHR191c),-0.0851256,0.74967,0.872322396,PROTEIN
SNF5 (YBR289w),-0.0297984,0.1388,0.872482491,PROTEIN
4-aminobutanoic acid,-0.0312793,0.24938,0.873045084,METABOLITE
YBR287W (YBR287w),0.0550986,0.463614,0.873528292,PROTEIN
NGR1 (YBR212w),0.0262239,0.212997,0.874261834,PROTEIN
YCK2 (YNL154c),-0.0209423,0.182271,0.874324147,PROTEIN
Histidine,-0.0305728,0.188524,0.875258022,METABOLITE
RTG1 (YOL067c),-0.0733345,0.74089,0.875642774,PROTEIN
YTA6 (YPL074w),-0.0432939,0.147498,0.876309779,PROTEIN
URE2 (YNL229c),-0.0409533,0.336691,0.876535147,PROTEIN
MTR3 (YGR158c),-0.0645914,0.407168,0.876547368,PROTEIN
Unidentified metabolite. RT 21.1794 (R),0.0500264,0.391343,0.876727714,METABOLITE
MOT1 (YPL082c),0.0201604,0.172615,0.877666719,PROTEIN
RIA1 (YNL163c),-0.0179946,0.115808,0.878259618,PROTEIN
MPD2 (YOL088c),-0.0268586,0.253584,0.878387397,PROTEIN
SEG1 (YMR086w),-0.0110941,0.0652159,0.878624729,PROTEIN
NUP145 (YGL092w),0.0120921,0.0678934,0.878728547,PROTEIN
YLR345W (YLR345w),0.107774,0.815317,0.879119769,PROTEIN
Unidentified metabolite. RT 22.5913 (F),-0.0950247,0.889221,0.879269267,METABOLITE
Unidentified metabolite. RT 15.0895 (F),0.032805,0.232665,0.879463916,METABOLITE
SAM35 (YHR083w),0.0270284,0.0810471,0.879769547,PROTEIN
TFC3 (YAL001c),-0.041305,0.434991,0.879936069,PROTEIN
NPL6 (YMR091c),-0.0142673,0.0560068,0.880532778,PROTEIN
Unidentified metabolite. RT 17.9679 (R),-0.0368821,0.295684,0.88265234,METABOLITE
RPN9 (YDR427w),-0.0281674,0.246736,0.882939214,PROTEIN
NDI1 (YML120c),0.0731474,0.765309,0.882944677,PROTEIN
BNI1 (YNL271c),0.0173034,0.18662,0.884623476,PROTEIN
SIN4 (YNL236w),-0.024434,0.131299,0.884749027,PROTEIN
IOC4 (YMR044w),0.0494038,0.105097,0.884809474,PROTEIN
CDC16 (YKL022c),0.10179,0.72045,0.88492041,PROTEIN
TOP2 (YNL088w),-0.00677334,0.0111983,0.885076533,PROTEIN
UBP13 (YBL067c),0.0419498,0.450026,0.885111896,PROTEIN
Unidentified metabolite. RT 16.1819 (R),0.0335504,0.298598,0.885931953,METABOLITE
Unidentified metabolite. RT 13.9077 (F),0.00603012,0.0486192,0.885997638,METABOLITE
IES1 (YFL013c),0.0195622,0.192284,0.886685207,PROTEIN
NHP10 (YDL002c),0.0283154,0.199105,0.886871357,PROTEIN
TSR4 (YOL022c),0.0235145,0.0371943,0.887067729,PROTEIN
RPC19 (YNL113w),0.0190817,0.0631557,0.88742104,PROTEIN
TAF1 (YGR274c),0.031914,0.340283,0.887904616,PROTEIN
VPS3 (YDR495c),0.0501695,0.581983,0.888892733,PROTEIN
Unidentified metabolite. RT 17.3729 (F),-0.0147285,0.128124,0.88889338,METABOLITE
YCK3 (YER123w),-0.0319472,0.230057,0.889011148,PROTEIN
URK1 (YNR012w),-0.0168194,0.0368424,0.889796319,PROTEIN
HMO1 (YDR174w),0.0168754,0.188447,0.890124204,PROTEIN
ATP4 (YPL078C),-0.0301984,0.132247,0.890163483,PROTEIN
MRI1 (YPR118w),0.0130074,0.0621625,0.890573857,PROTEIN
Unidentified metabolite. RT 20.0844 (F),-0.0249746,0.227722,0.890584816,METABOLITE
DBP10 (YDL031w),0.0155258,0.099671,0.890735966,PROTEIN
WTM1 (YOR230w),0.0201214,0.228666,0.890819486,PROTEIN
PMT5 (YDL093w),0.0382369,0.223413,0.890874886,PROTEIN
Unidentified metabolite. RT 18.8322 (F),-0.0235695,0.204352,0.891573839,METABOLITE
ATG21 (YPL100w),-0.091392,0.575556,0.891961164,PROTEIN
ADH5 (YBR145w),0.0462317,0.349762,0.892702893,PROTEIN
MOD5 (YOR274W),0.100226,1.02063,0.893238406,PROTEIN
RDL2 (YOR286w),0.0483776,0.510629,0.893262698,PROTEIN
PTC7 (YHR076w),0.0475131,0.277228,0.893838719,PROTEIN
CDC21 (YOR074c),0.0278211,0.319928,0.894246006,PROTEIN
Unidentified metabolite. RT 14.9968 (R),-0.0406157,0.38779,0.894609523,METABOLITE
PAM16 (YJL104w),0.0273,0.19557,0.89569677,PROTEIN
SHE2 (YKL130c),-0.0398962,0.459492,0.896141704,PROTEIN
REX3 (YLR107w),0.0376838,0.249966,0.89651235,PROTEIN
CSL4 (YNL232w),-0.0239713,0.122809,0.896786184,PROTEIN
BAT2 (YJR148w),-0.0248144,0.279906,0.896788148,PROTEIN
Unidentified metabolite. RT 18.7851 (R),0.0254363,0.234541,0.89749871,METABOLITE
NUS1 (YDL193w),-0.0374848,0.422371,0.898977264,PROTEIN
SPB4 (YFL002c),-0.0283955,0.161135,0.899551888,PROTEIN
ADE16 (YLR028c),-0.012071,0.0843861,0.899872961,PROTEIN
RPB8 (YOR224c),0.0411917,0.442325,0.900500636,PROTEIN
MGM101 (YJR144w),0.00928093,0.100619,0.901089646,PROTEIN
Unidentified metabolite. RT 8.3297 (F),-0.040676,0.366068,0.901361676,METABOLITE
YIP3 (YNL044w),0.0198228,0.193526,0.901511829,PROTEIN
Unidentified metabolite. RT 17.7526 (F),-0.00870124,0.0651962,0.901903109,METABOLITE
ALO1 (YML086c),-0.0149191,0.164982,0.901983642,PROTEIN
MDM20 (YOL076w),-0.0212709,0.263785,0.902071482,PROTEIN
HEH2 (YDR458c),-0.0572156,0.697956,0.903737916,PROTEIN
MET4 (YNL103W),0.088032,0.826148,0.903952642,PROTEIN
SOL1 (YNR034w),-0.0231922,0.252369,0.904290437,PROTEIN
YBR074W (YBR074w),0.0197589,0.158504,0.905092786,PROTEIN
OXR1 (YPL196w),0.0444398,0.504533,0.905105325,PROTEIN
SKI8 (YGL213c),-0.0234404,0.305955,0.905687549,PROTEIN
Unidentified metabolite. RT 16.7428 (R),0.0638779,0.676968,0.905948486,METABOLITE
RPL4B (YDR012W),-0.0512912,0.374705,0.906077674,PROTEIN
VPS75 (YNL246w),0.0685836,0.424913,0.906489262,PROTEIN
PRP39 (YML046w),-0.0182286,0.156441,0.906903756,PROTEIN
PS(18:1/16:0),0.0233866,0.101003,0.907193534,LIPID
GRX8 (YLR364w),0.0220235,0.290185,0.908159811,PROTEIN
SBH2 (YER019c-a),0.147268,1.24416,0.912089366,PROTEIN
VMA7 (YGR020c),-0.0174644,0.139923,0.912103408,PROTEIN
RPB9 (YGL070c),0.137848,1.38882,0.91276247,PROTEIN
YLH47 (YPR125w),-0.0170478,0.220375,0.912816624,PROTEIN
RPC37 (YKR025w),-0.0238168,0.20141,0.912838039,PROTEIN
RPA49 (YNL248c),0.0073952,0.0998372,0.9135334,PROTEIN
LST8 (YNL006w),-0.0161116,0.142817,0.914192101,PROTEIN
Unidentified metabolite. RT 16.935 (R),-0.0110453,0.15211,0.914736467,METABOLITE
ART5 (YGR068c),-0.0415868,0.288445,0.91492122,PROTEIN
SFT2 (YBL102w),0.0884875,0.593735,0.915034426,PROTEIN
MPS3 (YJL019w),-0.204494,2.16514,0.916256508,PROTEIN
KSP1 (YHR082c),0.0394901,0.166912,0.917659164,PROTEIN
Unidentified metabolite. RT 17.9449 (R),-0.0266414,0.311613,0.918446909,METABOLITE
TOA2 (YKL058w),-0.0296614,0.429081,0.918460755,PROTEIN
VMA9 (YCL005w-a),-0.027943,0.212069,0.920684625,PROTEIN
Unidentified metabolite. RT 12.8687 (R),0.0126949,0.161722,0.921429623,METABOLITE
Glutamic Acid,0.00522737,0.0609596,0.921613339,METABOLITE
CL(68:3),-0.0255495,0.408256,0.921990162,LIPID
AIM46 (YHR199c),-0.101107,0.742747,0.922203453,PROTEIN
DOM34 (YNL001w),-0.021679,0.365011,0.92318899,PROTEIN
GCD1 (YOR260w),0.0156858,0.190228,0.923779402,PROTEIN
GIM3 (YNL153c),0.0183534,0.193283,0.924667393,PROTEIN
RPS31 (YLR167W),0.0222486,0.356705,0.924847336,PROTEIN
YBL055C (YBL055c),-0.0119554,0.11585,0.92530799,PROTEIN
ROM2 (YLR371w),-0.0502982,0.448756,0.925597719,PROTEIN
MDG1 (YNL173c),-0.00839745,0.0446504,0.926794759,PROTEIN
RAS1 (YOR101w),0.0120538,0.105144,0.927052552,PROTEIN
YOL019W (YOL019w),0.0270335,0.474946,0.927150815,PROTEIN
SIF2 (YBR103w),-0.0349343,0.585832,0.927399299,PROTEIN
BIK1 (YCL029c),-0.0231173,0.351312,0.927414465,PROTEIN
LIP1 (YMR298w),-0.017657,0.258962,0.927793326,PROTEIN
NAT2 (YGR147c),0.0267839,0.292598,0.927849181,PROTEIN
Unidentified metabolite. RT 9.359 (F),-0.0651873,0.808516,0.928365107,METABOLITE
MCM7 (YBR202w),0.0228941,0.357752,0.928475707,PROTEIN
PPN1 (YDR452w),0.0125978,0.115401,0.928774948,PROTEIN
FPR4 (YLR449w),-0.0113827,0.180558,0.929527061,PROTEIN
SPT6 (YGR116w),0.00607191,0.0560313,0.9300154,PROTEIN
YLR455W (YLR455w),0.0759221,1.05542,0.930097403,PROTEIN
STM1 (YLR150W),-0.0191059,0.34398,0.9303148,PROTEIN
YBR096W (YBR096w),0.0145114,0.158542,0.930419332,PROTEIN
NUP53 (YMR153w),-0.0167855,0.0510611,0.930428561,PROTEIN
RFA1 (YAR007c),0.00945241,0.113152,0.930645493,PROTEIN
Unidentified metabolite. RT 23.6576 (F),-0.0458391,0.765066,0.930711686,METABOLITE
MSS116 (YDR194c),-0.00938026,0.155446,0.931457834,PROTEIN
ACF2 (YLR144c),0.0317464,0.495828,0.931461051,PROTEIN
TGL3 (YMR313c),-0.0360839,0.589314,0.933158784,PROTEIN
SPO14 (YKR031c),-0.0291913,0.307731,0.933262697,PROTEIN
VMA5 (YKL080W),0.00926179,0.149961,0.933644997,PROTEIN
PXR1 (YGR280c),0.00823285,0.041948,0.934070986,PROTEIN
PI(16:1/16:1),0.017689,0.222775,0.936317909,LIPID
TAP42 (YMR028w),0.0186157,0.363745,0.936440456,PROTEIN
Unidentified metabolite. RT 15.4553 (F),0.0165284,0.255949,0.937284385,METABOLITE
TIM50 (YPL063w),-0.0125679,0.13477,0.938401609,PROTEIN
ERP3 (YDL018c),-0.0215231,0.442508,0.938972043,PROTEIN
SBH1 (YER087c-b),0.0164136,0.205145,0.939796977,PROTEIN
PEX11 (YOL147C),0.0134189,0.252314,0.940610384,PROTEIN
ARA1 (YBR149w),0.00923007,0.196768,0.941538347,PROTEIN
ARC18 (YLR370c),0.0115076,0.247495,0.941616296,PROTEIN
OCA4 (YCR095c),-0.0117565,0.140907,0.941969646,PROTEIN
Unidentified metabolite. RT 13.1214 (F),-0.00483619,0.0750432,0.942118138,METABOLITE
SSZ1 (YHR064c),-0.00333177,0.0513033,0.942141957,PROTEIN
ECM14 (YHR132c),0.0105839,0.115402,0.943081087,PROTEIN
Unidentified metabolite. RT 13.7754 (R),-0.00938475,0.179942,0.943242212,METABOLITE
APA1 (YCL050C),0.0126643,0.172038,0.94379146,PROTEIN
HTB2;HTB1 (YBL002W;YDR224C),0.0158719,0.276128,0.944738569,PROTEIN
SRP68 (YPL243w),-0.0107443,0.251752,0.946161714,PROTEIN
GYP8 (YFL027c),0.0929486,0.58334,0.947969355,PROTEIN
SAR1 (YPL218w),-0.0106347,0.262584,0.949179257,PROTEIN
Glyceric acid,0.00729079,0.146664,0.950162479,METABOLITE
YPT7 (YML001w),0.00248407,0.0548663,0.950457061,PROTEIN
ENV9 (YOR246c),0.0394179,0.648116,0.951369431,PROTEIN
RPO41 (YFL036W),-0.0262219,0.497516,0.952145759,PROTEIN
Unidentified metabolite. RT 24.0266 (R),0.0051175,0.0414089,0.952417713,METABOLITE
STE7 (YDL159w),0.0181102,0.394737,0.952818316,PROTEIN
UTR1 (YJR049c),-0.0134409,0.370254,0.953086422,PROTEIN
YOR052C (YOR052c),0.0255906,0.428718,0.953826964,PROTEIN
RNH201 (YNL072w),-0.0389676,0.61809,0.9540738,PROTEIN
FMP27 (YLR454w),0.0178694,0.36465,0.954223174,PROTEIN
YTA7 (YGR270w),-0.00543952,0.066214,0.954470698,PROTEIN
MDH2 (YOL126C),0.0114064,0.222072,0.954685843,PROTEIN
Unidentified metabolite. RT 23.4527 (R),0.00959931,0.21348,0.95469092,METABOLITE
PEX14 (YGL153w),-0.00598427,0.139336,0.955344107,PROTEIN
UFO1 (YML088w),-0.00812365,0.204774,0.955492273,PROTEIN
PGA3 (YML125c),-0.00659627,0.191178,0.955528397,PROTEIN
HEM2 (YGL040c),0.00808605,0.189299,0.955657458,PROTEIN
TMA64 (YDR117c),0.00973385,0.248206,0.955729192,PROTEIN
CDC36 (YDL165w),-0.0182113,0.411464,0.955792674,PROTEIN
AIM41 (YOR215c),0.0150023,0.309543,0.956199011,PROTEIN
NIP1 (YMR309c),0.00431867,0.100099,0.956459747,PROTEIN
TTI1 (YKL033w),0.100438,2.15119,0.956676465,PROTEIN
ALD6 (YPL061W),0.00555316,0.121246,0.956796207,PROTEIN
Unidentified metabolite. RT 14.7125 (F),0.0171581,0.36059,0.95713845,METABOLITE
TAF3 (YPL011c),-0.0265956,0.541065,0.957229896,PROTEIN
SEC66 (YBR171w),-0.00835025,0.0810212,0.957985961,PROTEIN
RPS7B (YNL096c),0.00509805,0.0613801,0.958005715,PROTEIN
CEX1 (YOR112w),-0.00712214,0.044616,0.958632414,PROTEIN
RPL9A (YGL147c),0.0076466,0.190169,0.958734054,PROTEIN
Unidentified metabolite. RT 17.5971 (F),0.00439805,0.124489,0.960132661,METABOLITE
TOM5 (YPR133w-a),0.0136309,0.314961,0.960845395,PROTEIN
Unidentified metabolite. RT 20.3127 (R),0.00834891,0.257368,0.961054368,METABOLITE
HST2 (YPL015c),0.0170843,0.511684,0.961837801,PROTEIN
PMI40 (YER003C),0.00551305,0.0732802,0.962250069,PROTEIN
MUM2 (YBR057c),-0.029814,0.598054,0.962487986,PROTEIN
Unidentified metabolite. RT 5.0695 (R),-0.0200083,0.527682,0.96299223,METABOLITE
Unidentified metabolite. RT 19.6631 (F),0.0218384,0.394932,0.963338499,METABOLITE
ETR1 (YBR026c),-0.00547489,0.166556,0.963654071,PROTEIN
TYR1 (YBR166c),0.00952577,0.156235,0.964522016,PROTEIN
GIM4 (YEL003w),0.0112048,0.346617,0.965330508,PROTEIN
YOL098C (YOL098c),0.0041077,0.13164,0.965631882,PROTEIN
RSR1 (YGR152c),0.00625968,0.169601,0.966331594,PROTEIN
SEC63 (YOR254c),0.00165917,0.06213,0.966838396,PROTEIN
FCY1 (YPR062w),0.0089476,0.0438004,0.966897469,PROTEIN
Unidentified metabolite. RT 20.5273 (R),-0.0046572,0.125989,0.967005446,METABOLITE
CHS5 (YLR330w),-0.00486556,0.124178,0.967168281,PROTEIN
EDC3 (YEL015w),-0.00329316,0.112413,0.9673216,PROTEIN
Unidentified metabolite. RT 18.8278 (R),-0.0110056,0.340645,0.967657252,METABOLITE
RNR3 (YIL066c),0.127508,3.46555,0.967881661,PROTEIN
Dioxopiperazine,-0.0172005,0.522171,0.968089389,METABOLITE
MRH1 (YDR033w),-0.00352503,0.0812453,0.968424298,PROTEIN
TAF6 (YGL112c),-0.00317831,0.108438,0.970630836,PROTEIN
YOR093C (YOR093c),-0.0542175,1.60961,0.970935769,PROTEIN
BMS1 (YPL217c),0.00452848,0.165598,0.971406462,PROTEIN
TMN3 (YER113c),-0.0151087,0.570372,0.971488241,PROTEIN
Unidentified metabolite. RT 15.7937 (F),-0.0190763,0.666619,0.971771737,METABOLITE
PEX5 (YDR244w),-0.0245217,0.935356,0.97263744,PROTEIN
EHT1 (YBR177c),-0.00566251,0.0610578,0.972695429,PROTEIN
CL(64:4),-0.0291254,0.713811,0.972784476,LIPID
RSM10 (YDR041w),-0.022485,0.735594,0.973086245,PROTEIN
BAP2 (YBR068c),-0.00949423,0.419866,0.973534818,PROTEIN
Unidentified metabolite. RT 20.568 (F),0.00614983,0.24756,0.973909089,METABOLITE
GET4 (YOR164c),-0.00150703,0.056736,0.975626434,PROTEIN
CDP-DAG(16:0/16:1),0.0535162,1.42316,0.976339043,LIPID
CAF4 (YKR036C),-0.00631285,0.296443,0.976403782,PROTEIN
NPP1 (YCR026c),0.0156718,0.752646,0.97666763,PROTEIN
PAN2 (YGL094c),0.00574984,0.221635,0.976692025,PROTEIN
TMA17 (YDL110c),-0.0231401,1.31287,0.977756249,PROTEIN
RIB5 (YBR256c),0.00811971,0.469365,0.97794738,PROTEIN
ACP1 (YKL192c),-0.00764432,0.378757,0.978150169,PROTEIN
RBD2 (YPL246c),-0.00323264,0.140112,0.978552239,PROTEIN
Unidentified metabolite. RT 20.8307 (R),0.00689546,0.331368,0.979926199,METABOLITE
Unidentified metabolite. RT 21.3512 (R),-0.00378854,0.183908,0.980725757,METABOLITE
BET3 (YKR068c),-0.00692746,0.343708,0.98093534,PROTEIN
